Sub,Block,Obj,AE,SR
16,1,128,0.637037037,9.25926e-4
16,1,134,0.141666667,0.136111111
16,1,114,9.25926e-4,9.25926e-4
16,1,65,9.25926e-4,9.25926e-4
16,1,118,0.832407407,0.638888889
16,1,113,0.496296296,0.455555556
16,1,97,9.25926e-4,9.25926e-4
16,1,43,9.25926e-4,9.25926e-4
16,1,29,0.343518519,9.25926e-4
16,1,109,9.25926e-4,9.25926e-4
16,1,93,9.25926e-4,9.25926e-4
16,1,144,9.25926e-4,9.25926e-4
16,1,2,0.376851852,0.110185185
16,1,9,0.362962963,0.585185185
16,1,89,9.25926e-4,9.25926e-4
16,1,79,9.25926e-4,9.25926e-4
16,1,17,0.069444444,9.25926e-4
16,1,82,0.043518519,9.25926e-4
16,1,33,1,0.798148148
16,1,92,0.232407407,9.25926e-4
16,1,94,0.409259259,9.25926e-4
16,1,26,0.641666667,0.206481481
16,1,54,0.375,0.56851851900000006
16,1,148,9.25926e-4,9.25926e-4
16,1,131,0.311111111,0.075
16,1,127,0.481481481,0.150925926
16,1,19,9.25926e-4,0.178703704
16,1,103,9.25926e-4,9.25926e-4
16,1,135,9.25926e-4,9.25926e-4
16,1,23,9.25926e-4,9.25926e-4
16,1,40,9.25926e-4,9.25926e-4
16,1,45,0.378703704,9.25926e-4
16,1,91,0.903703704,0.632407407
16,1,146,9.25926e-4,9.25926e-4
16,1,16,9.25926e-4,9.25926e-4
16,1,68,0.138888889,9.25926e-4
16,1,20,0.368518519,0.381481481
16,1,34,0.098148148,9.25926e-4
16,1,145,9.25926e-4,9.25926e-4
16,1,22,9.25926e-4,9.25926e-4
16,1,60,9.25926e-4,9.25926e-4
16,1,90,9.25926e-4,9.25926e-4
16,1,35,0.010185185,9.25926e-4
16,1,108,9.25926e-4,9.25926e-4
16,1,71,0.165740741,0.367592593
16,1,101,0.802777778,0.774074074
16,1,6,0.737037037,0.592592593
16,1,147,9.25926e-4,9.25926e-4
16,1,142,0.291666667,9.25926e-4
16,1,98,9.25926e-4,9.25926e-4
16,1,102,9.25926e-4,9.25926e-4
16,1,55,9.25926e-4,9.25926e-4
16,1,105,9.25926e-4,9.25926e-4
16,1,143,9.25926e-4,9.25926e-4
16,1,119,0.664814815,0.650925926
16,1,30,0.273148148,9.25926e-4
16,1,52,9.25926e-4,9.25926e-4
16,1,15,9.25926e-4,9.25926e-4
16,1,78,9.25926e-4,9.25926e-4
16,1,88,0.513888889,0.403703704
16,1,120,0.368518519,0.335185185
16,1,81,0.539814815,0.173148148
16,1,83,9.25926e-4,9.25926e-4
16,1,61,9.25926e-4,0.494444444
16,1,140,0.419444444,0.433333333
16,1,138,0.499074074,0.500925926
16,1,117,1,0.937037037
16,1,28,9.25926e-4,9.25926e-4
16,1,70,9.25926e-4,9.25926e-4
16,1,4,9.25926e-4,9.25926e-4
16,1,64,0.587962963,0.341666667
16,1,27,9.25926e-4,9.25926e-4
16,1,110,0.212962963,9.25926e-4
16,1,121,0.483333333,0.631481481
16,1,106,9.25926e-4,9.25926e-4
16,1,51,9.25926e-4,9.25926e-4
16,1,18,0.502777778,9.25926e-4
16,1,32,9.25926e-4,9.25926e-4
16,1,69,9.25926e-4,9.25926e-4
16,1,36,0.007407407,0.041666667
16,1,122,0.69537037,9.25926e-4
16,1,107,0.430555556,9.25926e-4
16,1,5,0.636111111,0.625
16,1,50,0.371296296,9.25926e-4
16,1,11,9.25926e-4,9.25926e-4
16,1,1,0.025925926,9.25926e-4
16,1,21,9.25926e-4,9.25926e-4
16,1,123,0.352777778,0.22037037
16,1,37,9.25926e-4,9.25926e-4
16,1,39,0.233333333,9.25926e-4
16,1,141,0.253703704,9.25926e-4
16,1,47,0.250925926,9.25926e-4
16,1,25,9.25926e-4,9.25926e-4
16,1,8,0.935185185,0.611111111
16,1,125,0.990740741,0.614814815
16,1,12,0.425925926,0.50462963
16,1,10,9.25926e-4,9.25926e-4
16,1,57,9.25926e-4,9.25926e-4
16,1,116,0.650925926,0.258333333
16,1,139,0.485185185,0.202777778
16,1,14,0.583333333,9.25926e-4
16,1,48,9.25926e-4,9.25926e-4
16,1,63,0.444444444,0.062962963
16,1,75,0.52037037,0.059259259
16,2,81,0.331481481,0.358333333
16,2,32,9.25926e-4,9.25926e-4
16,2,5,0.62037037,0.662962963
16,2,40,9.25926e-4,9.25926e-4
16,2,141,9.25926e-4,9.25926e-4
16,2,126,0.662037037,9.25926e-4
16,2,30,0.482407407,9.25926e-4
16,2,65,9.25926e-4,9.25926e-4
16,2,64,0.639814815,0.182407407
16,2,135,9.25926e-4,9.25926e-4
16,2,101,0.724074074,0.787962963
16,2,136,0.065740741,9.25926e-4
16,2,35,9.25926e-4,9.25926e-4
16,2,29,0.686111111,0.475
16,2,103,9.25926e-4,9.25926e-4
16,2,123,9.25926e-4,9.25926e-4
16,2,28,9.25926e-4,9.25926e-4
16,2,15,9.25926e-4,9.25926e-4
16,2,11,9.25926e-4,9.25926e-4
16,2,36,9.25926e-4,9.25926e-4
17,1,59,0.744444444,0.861111111
17,1,51,0.253703704,0.643518519
17,1,52,0.134259259,0.691666667
17,1,140,0.42962963,0.028703704
17,1,34,0.463888889,0.12962963
17,1,109,0.400925926,0.15462963
17,1,30,0.482407407,0.017592593
17,1,122,0.564814815,0.067592593
17,1,71,0.400925926,0.649074074
17,1,57,0.525925926,0.060185185
17,1,38,0.174074074,0.116666667
17,1,66,0.583333333,0.067592593
17,1,134,0.225925926,0.841666667
17,1,82,0.299074074,0.198148148
17,1,16,0.397222222,0.440740741
17,1,45,0.802777778,0.863888889
17,1,78,0.192592593,0.287962963
17,1,142,0.634259259,0.777777778
17,1,88,0.503703704,0.590740741
17,1,1,0.246296296,0.659259259
17,1,145,0.602777778,0.106481481
17,1,101,0.42962963,0.132407407
17,1,139,0.434259259,0.200925926
17,1,23,0.12037037,0.049074074
17,1,138,0.525925926,0.680555556
17,1,48,0.135185185,0.116666667
17,1,97,0.356481481,0.025
17,1,56,0.440740741,0.112962963
17,1,25,0.521296296,0.113888889
17,1,112,0.633333333,0.163888889
17,1,63,0.763888889,0.036111111
17,1,85,0.384259259,0.075925926
17,1,68,0.419444444,0.060185185
17,1,40,0.552777778,0.07037037
17,1,92,0.450925926,0.05
17,1,64,0.964814815,0.930555556
17,1,105,0.406481481,0
17,1,118,0.294444444,0.019444444
17,1,104,0.293518519,0.030555556
17,1,8,0.506481481,0
17,1,26,0.181481481,0.033333333
17,1,94,0.449074074,0.044444444
17,1,91,0.656481481,0.00462963
17,1,111,0.302777778,0.047222222
17,1,100,0.722222222,0.15462963
17,1,135,0.549074074,0.728703704
17,1,147,0.663888889,0
17,1,10,0.360185185,0
17,1,19,0.592592593,0.134259259
17,1,7,0.377777778,0.24537037
17,1,32,0.212037037,0
17,1,17,0.469444444,0.02962963
17,1,87,0.424074074,0.016666667
17,1,72,0.34537037,0.508333333
17,1,137,0.631481481,0.147222222
17,1,127,0.725,0.606481481
17,1,148,0.817592593,0.592592593
17,1,108,0.586111111,0
17,1,47,0.685185185,0.589814815
17,1,131,0.378703704,0
17,1,11,0.27962963,0.036111111
17,1,22,0.418518519,0
17,1,93,0.139814815,0
17,1,146,0.053703704,0
17,1,5,0.314814815,0
17,1,132,0.637037037,0.742592593
17,1,84,0.29537037,0
17,1,83,0.709259259,0.150925926
17,1,36,0.437037037,0.552777778
17,1,60,0.758333333,0.040740741
17,1,49,0.60462963,0.709259259
17,1,53,0.444444444,0.638888889
17,1,115,0.553703704,0
17,1,86,0.502777778,0
17,1,143,0.177777778,0
17,1,102,0.335185185,0.047222222
17,1,119,0.400925926,0
17,1,28,0.423148148,0
17,1,69,0.25,0
17,1,80,0.350925926,0
17,1,43,0.27962963,0.006481481
17,1,96,0.250925926,0.034259259
17,1,107,0.709259259,0.707407407
17,1,121,0.757407407,0.137962963
17,1,4,0.424074074,0.064814815
17,1,46,0.45,0
17,1,20,0.299074074,0.724074074
17,1,62,0.538888889,0.565740741
17,1,6,0.178703704,0
17,1,114,0.587962963,0.198148148
17,1,67,0.300925926,0.062037037
17,1,31,0.894444444,0.071296296
17,1,98,0.414814815,0
17,1,116,0.618518519,0.726851852
17,1,21,0.30462963,0.842592593
17,1,76,0.410185185,0.022222222
17,1,79,0.424074074,0
17,1,74,0.525,0.019444444
17,1,55,0.441666667,0
17,1,81,0.391666667,0
17,1,44,0.398148148,0
17,1,50,0.319444444,9.25926e-4
17,1,133,0.226851852,0.023148148
17,1,99,0.647222222,0
17,1,3,0.192592593,0.351851852
17,1,70,0.542592593,0
17,1,141,0.266666667,0
17,1,89,0.230555556,0
17,1,13,0.721296296,0.657407407
17,1,27,0.049074074,0
17,1,117,0.640740741,0
17,1,106,0.537962963,0.2
17,1,120,0.663888889,0.622222222
17,1,33,0.275925926,0.737962963
17,1,42,0.530555556,0.005555556
17,1,61,0.652777778,0.053703704
17,1,113,0.177777778,0.028703704
17,1,12,0.626851852,0.792592593
17,1,15,0.163888889,0.015740741
17,1,77,0.471296296,0.024074074
17,1,37,0.209259259,0.006481481
17,1,14,0.12962963,0
17,1,90,0.525925926,0
17,1,130,0.573148148,0.6
17,1,65,0.625,0
17,1,95,0.097222222,0.017592593
17,1,9,0.432407407,0.592592593
17,1,126,0.597222222,0
17,1,2,0.316666667,0.521296296
17,1,125,0.855555556,0.210185185
17,1,128,0.412962963,0
17,1,24,0.796296296,0.457407407
17,1,29,0.731481481,0.625
17,1,123,0.218518519,0
17,1,35,0.412037037,0
17,1,41,0.378703704,0
17,1,39,0.223148148,0
17,1,110,0.423148148,0.012037037
17,1,75,0.471296296,0.002777778
17,1,124,0.698148148,0.002777778
17,1,144,0.109259259,0.032407407
17,1,103,0.330555556,0.030555556
17,1,58,0.074074074,0.490740741
17,1,129,0.938888889,0.173148148
17,1,54,0.336111111,0
17,1,18,0.251851852,0.162962963
17,1,73,0.200925926,0
17,1,136,0.300925926,0.057407407
17,2,136,0.417592593,0.037962963
17,2,28,0.052777778,0
17,2,32,0.010185185,0.037962963
17,2,15,0,0
17,2,29,0.647222222,0.897222222
17,2,81,0.17962963,0.090740741
17,2,5,0,0.049074074
17,2,64,0.956481481,0.823148148
17,2,103,0,0.046296296
17,2,141,0,0
17,2,101,0,0.034259259
17,2,36,0.059259259,0.162962963
17,2,40,0.600925926,0.033333333
17,2,126,0.52037037,0
17,2,30,0.32037037,0.007407407
17,2,35,0,0.035185185
17,2,11,0.055555556,0
17,2,65,0.614814815,0.108333333
17,2,135,0.539814815,0.511111111
17,2,123,0,0
18,1,136,0.594444444,0.357407407
18,1,73,0.100925926,9.25926e-4
18,1,18,9.25926e-4,0.727777778
18,1,54,0.635185185,0.27962963
18,1,129,0.973148148,1
18,1,58,0.613888889,0.358333333
18,1,103,0.092592593,0.184259259
18,1,144,0.92037037,1
18,1,124,0.815740741,0.85462963
18,1,75,0.606481481,0.342592593
18,1,110,0.612037037,0.261111111
18,1,39,0.440740741,0.230555556
18,1,41,0.360185185,0.137962963
18,1,35,0.767592593,0.94351851900000006
18,1,123,0.54537037,0.525925926
18,1,29,0.256481481,0.151851852
18,1,24,0.57037037,0.322222222
18,1,128,0.786111111,0.861111111
18,1,125,0.757407407,0.921296296
18,1,2,0.243518519,0.065740741
18,1,126,0.65462963,0.425
18,1,9,0.607407407,0.353703704
18,1,95,0.660185185,0.711111111
18,1,65,0.947222222,1
18,1,130,0.296296296,0.589814815
18,1,90,0.030555556,9.25926e-4
18,1,14,0.412037037,0.794444444
18,1,37,0.55462963,0.610185185
18,1,77,0.418518519,0.593518519
18,1,15,0.719444444,0.93148148099999994
18,1,12,0.869444444,0.340740741
18,1,113,0.366666667,0.097222222
18,1,61,0.561111111,0.64537037
18,1,42,0.52962963,0.639814815
18,1,33,0.707407407,0.937962963
18,1,120,0.446296296,0.35462963
18,1,106,0.636111111,0.638888889
18,1,117,0.624074074,0.783333333
18,1,27,0.247222222,0.025
18,1,13,0.055555556,0.110185185
18,1,89,0.572222222,0.593518519
18,1,141,0.581481481,0.066666667
18,1,70,0.549074074,9.25926e-4
18,1,3,0.221296296,9.25926e-4
18,1,99,0.550925926,0.362962963
18,1,133,0.397222222,0.406481481
18,1,50,0.675,0.282407407
18,1,44,0.697222222,0.639814815
18,1,81,0.802777778,0.812962963
18,1,55,0.557407407,0.209259259
18,1,74,0.575925926,0.10462963
18,1,79,0.723148148,0.39537037
18,1,76,0.376851852,0.185185185
18,1,21,0.385185185,0.132407407
18,1,116,0.601851852,0.99537037
18,1,98,0.269444444,9.25926e-4
18,1,31,0.336111111,0.361111111
18,1,67,0.311111111,0.061111111
18,1,114,0.573148148,0.126851852
18,1,6,9.25926e-4,0.712037037
18,1,62,0.77962963,0.580555556
18,1,20,0.036111111,0.187037037
18,1,46,0.508333333,0.122222222
18,1,4,0.444444444,0.236111111
18,1,121,0.236111111,0.378703704
18,1,107,0.588888889,0.40462963
18,1,96,0.114814815,9.25926e-4
18,1,43,0.517592593,0.400925926
18,1,80,0.902777778,0.95
18,1,69,0.560185185,0.122222222
18,1,28,0.534259259,0.825925926
18,1,119,0.580555556,0.503703704
18,1,102,0.117592593,0.025
18,1,143,0.62037037,0.957407407
18,1,86,0.540740741,0.162037037
18,1,115,0.339814815,0.036111111
18,1,53,0.358333333,0.207407407
18,1,49,0.551851852,0.590740741
18,1,60,0.550925926,0.383333333
18,1,36,0.380555556,0.535185185
18,1,83,0.711111111,0.541666667
18,1,84,0.408333333,0.258333333
18,1,132,0.506481481,0.291666667
18,1,5,0.647222222,0.415740741
18,1,146,0.357407407,0.724074074
18,1,93,0.42037037,0.533333333
18,1,22,0.667592593,0.766666667
18,1,11,9.25926e-4,0.371296296
18,1,131,0.712037037,0.667592593
18,1,47,0.544444444,0.108333333
18,1,108,0.457407407,0.066666667
18,1,148,0.678703704,0.975
18,1,127,0.599074074,0.598148148
18,1,137,0.619444444,0.609259259
18,1,72,0.444444444,0.069444444
18,1,87,0.165740741,9.25926e-4
18,1,17,0.056481481,9.25926e-4
18,1,32,0.572222222,0.975
18,1,7,0.264814815,0.023148148
18,1,19,0.468518519,0.200925926
18,1,10,0.248148148,0.036111111
18,1,147,0.526851852,0.927777778
18,1,135,0.653703704,0.959259259
18,1,100,0.459259259,0.191666667
18,1,111,0.174074074,0.018518519
18,1,91,0.717592593,0.125
18,1,94,0.596296296,0.688888889
18,1,26,0.531481481,0.614814815
18,1,8,0.597222222,0.573148148
18,1,104,0.337037037,0.164814815
18,1,118,0.438888889,0.14537037
18,1,105,0.392592593,0.080555556
18,1,64,0.761111111,0.77962963
18,1,92,0.255555556,0.072222222
18,1,40,0.52962963,0.403703704
18,1,68,0.374074074,0.325925926
18,1,85,0.214814815,9.25926e-4
18,1,63,0.513888889,0.387962963
18,1,112,0.589814815,0.55648148099999994
18,1,25,0.630555556,0.394444444
18,1,56,0.537962963,0.178703704
18,1,97,0.230555556,0.001851852
18,1,48,0.736111111,0.616666667
18,1,138,0.79537037,0.640740741
18,1,23,9.25926e-4,0.180555556
18,1,139,0.091666667,0.086111111
18,1,101,0.550925926,0.098148148
18,1,145,0.271296296,0.287962963
18,1,1,0.512962963,0.858333333
18,1,88,0.573148148,0.241666667
18,1,142,0.542592593,0.967592593
18,1,78,0.22037037,0.076851852
18,1,45,0.685185185,0.108333333
18,1,16,0.537962963,0.17037037
18,1,82,0.008333333,9.25926e-4
18,1,134,0.241666667,0.524074074
18,1,66,0.557407407,0.790740741
18,1,38,0.17037037,0.918518519
18,1,57,0.631481481,0.087037037
18,1,71,0.725925926,0.174074074
18,1,122,0.787962963,0.687037037
18,1,30,0.575,0.077777778
18,1,109,0.272222222,9.25926e-4
18,1,34,0.022222222,0.81851851900000006
18,1,140,0.730555556,0.432407407
18,1,52,0.311111111,0.161111111
18,1,51,0.667592593,0.088888889
18,1,59,0.581481481,0.026851852
18,2,123,0.546296296,0.452777778
18,2,135,0.762037037,0.712037037
18,2,65,0.987962963,0.972222222
18,2,11,0.041666667,0.082407407
18,2,35,0.893518519,0.790740741
18,2,30,0.54537037,0.367592593
18,2,126,0.649074074,0.402777778
18,2,40,0.353703704,0.173148148
18,2,36,0.542592593,0.55648148099999994
18,2,101,0.501851852,0.265740741
18,2,141,0.265740741,0.471296296
18,2,103,0.118518519,0.04537037
18,2,64,0.888888889,0.92037037
18,2,5,0.913888889,0.396296296
18,2,81,0.947222222,0.664814815
18,2,29,9.25926e-4,0.023148148
18,2,15,0.836111111,0.953703704
18,2,32,0.890740741,0.963888889
18,2,28,0.763888889,0.824074074
18,2,136,0.607407407,0.401851852
19,1,54,0.962037037,0.815740741
19,1,22,0.550925926,0.251851852
19,1,121,0.582407407,0.351851852
19,1,68,0.706481481,0.152777778
19,1,105,0.158333333,0.159259259
19,1,80,0.833333333,0.765740741
19,1,58,0.518518519,0.936111111
19,1,50,0.327777778,0.090740741
19,1,101,0.096296296,0.022222222
19,1,25,0.667592593,0.805555556
19,1,76,0.312037037,0.175925926
19,1,34,0.016666667,0.02962963
19,1,127,0.612962963,0.346296296
19,1,51,0.42962963,0.750925926
19,1,33,0.387962963,0.573148148
19,1,79,0.537962963,0.219444444
19,1,24,0.116666667,0.687037037
19,1,38,0,0
19,1,70,0.731481481,0.641666667
19,1,63,0.539814815,0.718518519
19,1,126,0.358333333,0.046296296
19,1,111,0.32037037,0.103703704
19,1,133,0.480555556,0.089814815
19,1,103,0.421296296,0.082407407
19,1,148,0.164814815,0.052777778
19,1,74,0.684259259,0
19,1,47,0.375,0.57037037
19,1,139,0.046296296,0.456481481
19,1,124,0.557407407,0.578703704
19,1,122,0.999074074,0.884259259
19,1,26,0.362037037,0.22962963
19,1,75,0.617592593,0.349074074
19,1,56,0.080555556,0.07037037
19,1,41,0.140740741,0.118518519
19,1,12,0.664814815,0.050925926
19,1,132,0.481481481,0.4
19,1,19,0.156481481,9.25926e-4
19,1,23,0.449074074,0.022222222
19,1,143,0.162037037,0
19,1,130,0.55648148099999994,0.246296296
19,1,141,0.055555556,0.013888889
19,1,28,0.991666667,0.738888889
19,1,69,0.638888889,0.278703704
19,1,3,0.510185185,0.599074074
19,1,14,0.612962963,0.308333333
19,1,146,0.2,0
19,1,87,0.263888889,0.025925926
19,1,29,0.564814815,0.552777778
19,1,1,0.262037037,0.102777778
19,1,96,0.607407407,0.121296296
19,1,9,0.665740741,0.649074074
19,1,120,0.385185185,0.258333333
19,1,45,0.258333333,0.627777778
19,1,2,0.615740741,0.230555556
19,1,90,0.290740741,0.012037037
19,1,91,0.749074074,0.764814815
19,1,62,0.194444444,0.20462963
19,1,20,0.403703704,0.234259259
19,1,30,0.608333333,0.616666667
19,1,89,0.301851852,0.046296296
19,1,10,0.549074074,0.076851852
19,1,88,0.442592593,0.144444444
19,1,4,0.560185185,0.69537037
19,1,81,0.316666667,0.542592593
19,1,119,0.387962963,0.07037037
19,1,39,0.85,0.899074074
19,1,55,0.427777778,0.189814815
19,1,116,0.114814815,0.017592593
19,1,136,0.684259259,0.437037037
19,1,129,0.817592593,0.571296296
19,1,102,0.228703704,0
19,1,92,0.047222222,0.051851852
19,1,128,0.790740741,0.059259259
19,1,18,0.999074074,0.628703704
19,1,15,0.60462963,0.202777778
19,1,115,0.515740741,0.023148148
19,1,59,0.375,0.512962963
19,1,98,0.888888889,0.246296296
19,1,66,0.435185185,0.573148148
19,1,8,0.886111111,0.564814815
19,1,110,0.625925926,0.131481481
19,1,82,0.739814815,0.590740741
19,1,135,0.549074074,0.148148148
19,1,123,0.326851852,0.232407407
19,1,42,0.475925926,0.283333333
19,1,109,0.596296296,0.557407407
19,1,48,0.618518519,0.598148148
19,1,73,0.481481481,0.030555556
19,1,27,0.332407407,0.2
19,1,31,0.258333333,0
19,1,144,0.062962963,0.025925926
19,1,131,0.709259259,0.928703704
19,1,118,0.878703704,0.564814815
19,1,37,0.587962963,0.098148148
19,1,137,0.143518519,0.616666667
19,1,95,0.087962963,0.038888889
19,1,97,0.098148148,0
19,1,67,0.473148148,0.788888889
19,1,138,0.191666667,0.667592593
19,1,36,0.765740741,0.249074074
19,1,78,0.252777778,0.215740741
19,1,60,0.746296296,0.084259259
19,1,53,0.323148148,0.335185185
19,1,142,0.380555556,0.236111111
19,1,145,0.528703704,0.166666667
19,1,106,0.512962963,0.962037037
19,1,17,0.392592593,0.089814815
19,1,114,0.358333333,0.22962963
19,1,134,0.338888889,0.131481481
19,1,49,0.301851852,0.156481481
19,1,13,0.487962963,0.253703704
19,1,57,0.287962963,0.576851852
19,1,44,0.598148148,0.115740741
19,1,65,0.593518519,0.098148148
19,1,100,0.416666667,0.061111111
19,1,140,0.34537037,0.613888889
19,1,85,0.096296296,0.088888889
19,1,147,0.083333333,0.05
19,1,117,0.612962963,0.325925926
19,1,6,0.302777778,0
19,1,113,0.269444444,0.377777778
19,1,93,0.233333333,0
19,1,94,0.898148148,0.437037037
19,1,43,0.555555556,0.687037037
19,1,46,0.735185185,0.747222222
19,1,71,0.234259259,0.336111111
19,1,11,0.312962963,0.169444444
19,1,86,0.821296296,0.882407407
19,1,104,0.35462963,0.081481481
19,1,77,0.855555556,0.030555556
19,1,108,0.741666667,0.138888889
19,1,84,0.517592593,0.049074074
19,1,64,0.872222222,0.081481481
19,1,99,0.638888889,0.803703704
19,1,5,0.288888889,0
19,1,107,0.22962963,0
19,1,21,0.276851852,0.028703704
19,1,35,0.386111111,0.055555556
19,1,83,0.553703704,0.081481481
19,1,61,0.718518519,0.753703704
19,1,72,0.323148148,0.598148148
19,1,32,0.080555556,0.009259259
19,1,40,0.888888889,0.67962963
19,1,16,0.781481481,0.058333333
19,1,125,0.69351851900000006,0.942592593
19,1,52,0.339814815,0
19,1,7,0.585185185,0
19,1,112,0.633333333,0.114814815
19,2,141,0.101851852,0.153703704
19,2,15,0.238888889,0.403703704
19,2,65,0.493518519,0.52962963
19,2,11,0.59537037,0.587962963
19,2,101,0.163888889,0.05462963
19,2,81,0.257407407,0.546296296
19,2,29,0.391666667,0.401851852
19,2,136,0.396296296,0.311111111
19,2,35,0.259259259,0.062037037
19,2,64,0.482407407,0.389814815
19,2,36,0.590740741,0.380555556
19,2,135,0.417592593,0.530555556
19,2,126,0.284259259,0.243518519
19,2,103,0.066666667,0
19,2,123,0.522222222,0.399074074
19,2,5,0.387037037,0.368518519
19,2,40,0.639814815,0.566666667
19,2,30,0.596296296,0.625925926
19,2,28,0.668518519,0.692592593
19,2,32,0.032407407,0.072222222
20,1,112,0.858333333,0.653703704
20,1,7,0.702777778,0.363888889
20,1,52,0.540740741,9.25926e-4
20,1,125,0.587962963,0.910185185
20,1,16,0.493518519,0.29537037
20,1,40,0.257407407,0.057407407
20,1,32,0.574074074,9.25926e-4
20,1,72,0.485185185,0.572222222
20,1,61,0.601851852,0.025925926
20,1,83,0.652777778,0.368518519
20,1,35,0.549074074,0.528703704
20,1,21,0.498148148,0.387037037
20,1,107,0.356481481,0.069444444
20,1,5,0.156481481,0.672222222
20,1,99,0.903703704,1
20,1,64,0.738888889,0.162037037
20,1,84,0.674074074,0.225925926
20,1,108,0.736111111,1
20,1,77,0.731481481,0.303703704
20,1,104,0.062037037,9.25926e-4
20,1,86,0.362037037,0.62037037
20,1,11,9.25926e-4,9.25926e-4
20,1,71,0.075,0.496296296
20,1,46,0.135185185,0.007407407
20,1,43,0.374074074,0.066666667
20,1,94,0.687962963,0.362962963
20,1,93,0.115740741,0.560185185
20,1,113,0.589814815,0.663888889
20,1,6,0.050925926,0.726851852
20,1,117,0.717592593,1
20,1,147,0.49537037,0.111111111
20,1,85,9.25926e-4,9.25926e-4
20,1,140,0.569444444,0.182407407
20,1,100,0.217592593,0.058333333
20,1,65,0.580555556,0.034259259
20,1,44,0.627777778,0.010185185
20,1,57,0.177777778,0.547222222
20,1,13,0.464814815,0.651851852
20,1,49,0.502777778,0.793518519
20,1,134,0.010185185,0.575
20,1,114,0.56851851900000006,0.347222222
20,1,17,0.481481481,0.035185185
20,1,106,0.567592593,0.853703704
20,1,145,9.25926e-4,9.25926e-4
20,1,142,9.25926e-4,9.25926e-4
20,1,53,0.088888889,9.25926e-4
20,1,60,0.761111111,0.035185185
20,1,78,0.359259259,0.090740741
20,1,36,0.298148148,9.25926e-4
20,1,138,9.25926e-4,0.674074074
20,1,67,0.377777778,0.052777778
20,1,97,0.59537037,0.149074074
20,1,95,0.189814815,0.730555556
20,1,137,0.124074074,0.907407407
20,1,37,0.053703704,9.25926e-4
20,1,118,0.677777778,1
20,1,131,0.367592593,0.636111111
20,1,144,9.25926e-4,9.25926e-4
20,1,31,0.219444444,0.092592593
20,1,27,0.087037037,9.25926e-4
20,1,73,9.25926e-4,9.25926e-4
20,1,48,0.675,0.958333333
20,1,109,0.644444444,0.662962963
20,1,42,0.20462963,0.359259259
20,1,123,0.252777778,0.150925926
20,1,135,0.326851852,0.096296296
20,1,82,0.077777778,9.25926e-4
20,1,110,0.59537037,0.263888889
20,1,8,0.69351851900000006,0.885185185
20,1,66,0.261111111,0.610185185
20,1,98,0.750925926,0.852777778
20,1,59,0.088888889,0.309259259
20,1,115,0.72037037,0.10462963
20,1,15,9.25926e-4,9.25926e-4
20,1,18,0.098148148,0.025925926
20,1,128,0.734259259,0.346296296
20,1,92,0.086111111,9.25926e-4
20,1,102,0.002777778,0.412962963
20,1,129,0.761111111,0.828703704
20,1,136,0.638888889,0.147222222
20,1,116,0.636111111,0.597222222
20,1,55,0.090740741,0.644444444
20,1,39,0.050925926,0.281481481
20,1,119,0.472222222,0.766666667
20,1,81,0.059259259,9.25926e-4
20,1,4,0.291666667,0.126851852
20,1,88,0.190740741,0.706481481
20,1,10,9.25926e-4,9.25926e-4
20,1,89,9.25926e-4,9.25926e-4
20,1,30,0.182407407,0.605555556
20,1,20,9.25926e-4,0.55648148099999994
20,1,62,9.25926e-4,0.663888889
20,1,91,0.60462963,0.667592593
20,1,90,9.25926e-4,9.25926e-4
20,1,2,0.117592593,0.408333333
20,1,45,0.025925926,0.573148148
20,1,120,0.262962963,0.666666667
20,1,9,9.25926e-4,0.276851852
20,1,96,9.25926e-4,0.034259259
20,1,1,9.25926e-4,0.743518519
20,1,29,9.25926e-4,9.25926e-4
20,1,87,0.026851852,0.116666667
20,1,146,9.25926e-4,0.018518519
20,1,14,9.25926e-4,0.187962963
20,1,3,0.411111111,0.10462963
20,1,69,0.319444444,0.22037037
20,1,28,0.575925926,9.25926e-4
20,1,141,9.25926e-4,0.376851852
20,1,130,0.336111111,0.664814815
20,1,143,0.00462963,9.25926e-4
20,1,23,0.12037037,0.02962963
20,1,19,0.225,0.668518519
20,1,132,0.512037037,0.700925926
20,1,12,0.226851852,0.328703704
20,1,41,0.225925926,0.138888889
20,1,56,0.121296296,0.023148148
20,1,75,0.178703704,0.325
20,1,26,0.09537037,0.906481481
20,1,122,0.767592593,0.406481481
20,1,124,0.803703704,0.819444444
20,1,139,9.25926e-4,0.650925926
20,1,47,9.25926e-4,0.743518519
20,1,74,0.344444444,0.592592593
20,1,148,0.648148148,0.589814815
20,1,103,9.25926e-4,0.133333333
20,1,133,0.712037037,0.781481481
20,1,111,9.25926e-4,0.210185185
20,1,126,0.642592593,0.174074074
20,1,63,9.25926e-4,0.314814815
20,1,70,0.065740741,0.324074074
20,1,38,9.25926e-4,9.25926e-4
20,1,24,9.25926e-4,0.50462963
20,1,79,0.12962963,0.59537037
20,1,33,0.616666667,0.815740741
20,1,51,0.27037037,0.387962963
20,1,127,0.663888889,0.734259259
20,1,34,0.057407407,0.599074074
20,1,76,0.525925926,0.825925926
20,1,25,0.138888889,0.157407407
20,1,101,0.705555556,0.667592593
20,1,50,0.033333333,0.097222222
20,1,58,0.065740741,0.088888889
20,1,80,0.714814815,0.555555556
20,1,105,9.25926e-4,0.113888889
20,1,68,0.107407407,0.038888889
